,Unnamed: 0,index,id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres,is_valid_lyrics,valence_norm,lyric_sentiment,alignment_gap
765,765,23479,5umt6j4cZkfrL18u8KOnyq,Once And For All,Newsies (Original Broadway Cast Recording),"[""Alan Menken"", ""Jack Feldman"", ""Jeremy Jordan"", ""Ben Fankhauser"", ""Kara Lindsay"", ""Ryan Breslin"", ""Newsies Original Broadway Cast""]",0.48,0.483,4,-10.351,0,0.114,0.351,0.0,0.0802,0.211,168.003,241311,"there's change coming once and for all you makes the front page and man, you is major news  tomorrow they'll see what we are  and sure as a star, we ain't come this far... to lose  here they come!!  this is the story we needed to write as we're kept out of sight, well no more in a few hours by dawns early light we'll be ready to fight us a war this time we're in it to stay, talk about seizing the day write it in ink or in blood, it's the same either way. they're gonna damn well pay! see old man pulitzer snug in his bed, he don't care if we're dead or alive three satin pillows are under his head, while we's begging for bread to survive joe, you can stop counting sheep, we're gonna sing ya to sleep you've got your thugs with their stick and their slugs, yeah! but we got a promise to keep! once and for all if they don't find their manners, we'll bleed 'em! (bleed 'em!) once and for all we won't carry no banners that don't spell freedom! finally we's raising the stakes, this time whatever it takes! this time the union awakes, once and for all!  come on, boys!  yeah!! this is for kids shining shoes on the street with no shoes on their feet everyday this is for guys sweating blood in the shops while their bosses and cops look away i'm seeing kids standing tall, glaring and raring a brawl all of these guys who are sick of the lies getting ready to rise to the call! once and for all they'll be blood on the wall if they doubt us they think they're running this town, but this town will shut down without us ten thousand kids in the square, ten thousand fists in the air! joe, you is gonna play fair, once and for all! once and for all!! once and for all!! once and for all!! there change coming once and for all you're getting too old, too weak to keep holding on a new world is coming for you, and joe, we is too! til once and for all you're gone!  once and for all!  once and for all!!  once and for all! (once and for all!!)",2012,Classical,48,363454,46.42857142857143,"[""5sy77gt4bfsLcSQ8GIe4ZZ"", ""1tIPA8eW9kAgA4CUmDteqh"", ""0vKWxtht5v5MoAu4DID0Ub"", ""46yt6WJsgzPiAtnCe809UV"", ""4wwo2P1bzRnLwJwjHrbZnv"", ""0TcMyrefULXuhcB3vzomqJ"", ""6yTc5YHDriVSWYq8vPA4Xi""]","[""musicals""]",True,-0.5780000000000001,-0.936,-0.358
766,766,23487,478d70Vg2ljAG28eeDp2w5,Rize of the Fenix,Rize Of The Fenix,"[""Tenacious D""]",0.42,0.6880000000000001,2,-5.259,1,0.0542,0.021,1.46e-06,0.131,0.348,96.047,353600,"when the pick of destiny was released it was a bomb and all the critics said that the d was done the sun had set and the chapter had closed but one thing no one thought about was the d would rise again just like the fenix we'll fuckin' rise again that's right, the phoenix we'll rise again 'cause the fiery heart of a champion cannot be quelched by a failure or an embarrassment, no way no and the critics all agreed, it was a stinky pile of chee but that does not mean that our hearts are not strong just like the phoenix we'll fuckin' rise again that's right, the phoenix we'll rise again sun shining, it's a hell of a day bright is back and it's headed your way d's here, now we're puttin' on a show we'll stink it up, then we will need a window out rockin', yeah we're rockin' again black mamba is my personal friend phil jackson is the master of zen we'll pick you up, keep you over the weekend it's the rise of the phoenix it's the call of attack and you'll know when you've seen us the fuckin' d is back lovemakin' all the way to the top boots smokin', but i'm not gonna stop bossa nova is a beautiful dance hot-blooded, that's lots of romance it's the rise of the phoenix and we ride with the pack it's the magic between us the fuckin' d is back but what if it's true if tenacious d has died, what will we do and what will we do 'bout all the fans who have the d tattoo they'll have them removed they'll have to laser off the d tattoos tattoos they'll have to laser off the d tattoo wait a minute cage - what's that you say you know it's not too late - yes, it is too late we only need one hit - just imagine it we could be the shit - too legit to quit one hit one hit one hit yeah, we're hoping this is it one hit top 10 hit top 40 hit top 1000 hit i don't care, as long as we get there we'll start anew and you can get a new tenacious d tattoo you can get a new tenacious d tattoo",2012,Pop,48,1933517,62.0,"[""1XpDYCrUJnvCo9Ez6yeMWh""]","[""comedy""]",True,-0.304,0.9736,1.2776
767,767,23525,2Bu4dB6VHWtSUn4cyLAjNU,Unity,Amaryllis,"[""Shinedown""]",0.489,0.963,0,-2.932,1,0.0531,0.000363,7.43e-05,0.0722,0.303,120.015,252800,"i found a note with your name and a picture of us even though it was framed and covered in dust it's the map in my mind that sends me on my way they say it's never too late to stop being afraid and there is no one else here so why should i wait? and in the blink of an eye the past begins to fade so have you ever been caught in a sea of despair? and your moment of truth is the day that you say ""i'm not scared"" put your hands in the air if you hear me out there i've been looking for you day and night shine a light in the dark let me see where you are 'cause i'm not gonna leave you behind if i told you that you're not alone and i show you this is where you belong put your hands in the air one more time i've seen a million miles met a million faces took all i knew to reach all these places and i'd do it again if it brings me back to you so have you ever been caught in a sea of despair? and your moment of truth is the day that you say ""i'm not scared"" put your hands in the air if you hear me out there i've been looking for you day and night shine a light in the dark let me see where you are 'cause i'm not gonna leave you behind if i told you that you're not alone and i show you this is where you belong put your hands in the air one more time put your hands in the air put your hands in the air if you hear me out there i've been looking for you day and night shine a light in the dark let me see where you are 'cause i'm not gonna leave you behind if i told you that you're not alone and i show you this is where you belong put your hands in the air one more time put your hands in the air one more time",2012,Rock,48,4592141,73.0,"[""70BYFdaZbEKbeauJ670ysI""]","[""alternative metal"", ""post-grunge"", ""rock""]",True,-0.394,0.6923,1.0863
768,768,23536,2feU3FmmtVqQpefx0GoxrJ,Goodbyes,The Greatest Hits,"[""3 Doors Down""]",0.48,0.868,0,-3.052,1,0.0334,0.0407,0.0,0.19,0.414,136.007,230600,"there's so much that i would say, if i could see you one last time but now i can't 'cause you're not here but you're always on my mind i look up when you're not there, when i lie awake at night all these things i ask myself, i don't why when it's the first time that you'll never see someone again when it's the last time you weren't ready for it end whenever i leave you standing alone there in the dark they're never easy but sometimes, goodbyes are so hard they're so hard i look ahead, but can't move on, i look back but i can't stay i keep tryin' to be strong, but there's pain it won't go away i hope this will heal in time, 'cause i can't go on like this and right now i would give my life for one last kiss when it's the first time that you'll never see someone again when it's the last time and you weren't ready for it end whenever i leave you standing alone there in the dark they're never easy but sometimes, goodbyes are so hard you'll be there on my mind, standing in the sunshine when it's the first time that you'll never see someone again when it's the last time and you weren't ready for it end whenever i leave you standing alone there in the dark they're never easy but sometimes, goodbyes are so hard they're so hard",2012,Rock,48,4976614,74.0,"[""2RTUTCvo6onsAnheUk3aL9""]","[""post-grunge""]",True,-0.172,-0.9702,-0.7981999999999999
769,769,23622,10WlUIcmFYfvzQSyWfCDEa,Rich Forever,"God Forgives, I Don't (Deluxe Edition)","[""Rick Ross"", ""John Legend""]",0.45,0.706,8,-5.211,1,0.0349,0.196,0.0,0.303,0.287,84.347,293307,"regardless of how it goes down life goes on am i right? on the way we shed some tears every day we sacrifice so we can be standing here oh what a hell of a life been winning so many years and the future is bright now it's very clear that we gon' be rich forever, and ever, and ever we gon' be rich forever we gon' be rich forever, and ever, and ever i remember being blind to it 'til the day i put my mind to it pen and pad on the dresser for me to fine tune it i sat in the corner, made up my mind, do it def jam on my heels, should i sign to it? million dollar advance for me to rhyme fluent every day i'm hustlin' on every corner boomin' back of the phantom couldn't fathom i was such a student grandfather deal for the godfather lucian grainge from the ghetto, i follow god's orders and he told me i was rich forever and he showed me i was rich forever they call me mr. roberts when i'm in the bank digits like the dodgers when it come to franks flossin' out in compton like i got a cape rosemo tried to fight it, but barely niggas fade white sheet, yellow tape, where your dogs at count a million cash, can you blog that? me and niggas your type never exchange numbers want to conversate and steal game from us see the watch, now you want to know the name of it never playin' so i went and got the frame flooded cartier, hublot, i could name a dozen your shit pushed back cuz it ain't buzzin' now these thugs actors all of a sudden niggas hustle backwards all of a sudden can't talk snow, where the soft at your man got murked, but you squashed that hope you know what we call that i think you know just what we call that all you pussy boys fall back big face rollie, rose gold cost 40 platinum twenty-one, it's time to go and spoil shorty you only live once i'm screaming yolo in the vi time flies fast balling with my nigga t.i ciroc, no glass, smiling women in my presence tall supermodels always fall in my possession atlanta housewives taking pictures in my section but i only got a thing for young bitches with aggression show me that affection that a d-boy craves rich forever in my d-boy ways so dope, blue jeans, new j's sold dope by any means all day been winning so many years and the future is bright now it's very clear that we gon' be rich forever, and ever, and ever we gon' be rich forever 100 mil ain't enough got 100 women, gotta deal with it, love worth 40 m's is he still dealing drugs cigarette speedboats, but he's still with the thugs club liv, louis shots on a sunday grinding, even be legit one day order some more bottles because i'm on one i know her pussy wet, and she wanna cum she wanna cum, maybe come over stop dealing with them niggas you need one soldier keep you as my bitch forever 'cause you know a nigga rich forever been winning so many years and the future is bright now it's very clear that we gon' be rich forever, and ever, and ever we gon' be rich forever on the way we shed some tears every day we sacrifice oh-oh, oh-oh, we gon' be rich forever",2012,Hip-Hop,48,15984244,79.0,"[""1sBkRIssrMs1AbVkOJbc7a"", ""5y2Xq6xcjJb2jVM54GHK3t""]","[""neo soul"", ""soft pop"", ""southern hip hop""]",True,-0.426,0.9933,1.4193
770,770,23637,19n9s9SfnLtwPEODqk8KCT,Live And Die,The Carpenter,"[""The Avett Brothers""]",0.585,0.779,11,-5.083,1,0.0269,0.0827,1.77e-06,0.151,0.58,118.015,271187,"all it'll take is just one moment and you can say goodbye to how we had it planned fear like a habit, run like a rabbit, out and away through the screen door to the unknown and i want to love you and more i want to find you and more where do you reside when you hide? how can i find ya? 'cause i want to send you and more i want to tempt you and more can you tell that i am alive? let me prove it you and i, we're the same live and die, we're the same hear my voice, know my name you and i, we're the same live like a pharaoh sing like a sparrow anyway even if there is no land or love in sight we bloom like roses, lead like moses, out and away through the bitter crowd to the daylight and i want to love you and more i want to find you and more can you tell that i am alive? let me prove it to ya you and i, we're the same live and die, we're the same you rejoice, i complain but you and i, we're the same live and die, we're the same you and i, we're the same hear my voice, know my name you and i, we're the same i want to love you and more i want to find you and more where do you reside when you hide? how can i find ya? 'cause i wanna save you and more i wanna tempt you and more can you tell that i am alive? let me prove it you and i, we're the same live and die, we're the same you rejoice, i complain but you and i, we're the same live and die, we're the same you and i, we're the same hear my voice, know my name you and i you and i",2012,Country,48,1021753,59.0,"[""196lKsA13K3keVXMDFK66q""]","[""alt country"", ""americana"", ""bluegrass"", ""folk"", ""folk rock"", ""indie folk"", ""newgrass""]",True,0.1599999999999999,0.353,0.193
771,771,23641,0kNSPASJw7VASyGPbOdkn8,Good Vibes (feat. Lutan Fyah),Peace of Mind (Deluxe),"[""Rebelution"", ""Lutan Fyah""]",0.733,0.712,6,-6.914,1,0.132,0.163,0.0,0.128,0.8140000000000001,151.569,211880,"good vibes we're bringing only good vibes whoa oh whoa oh oh yeah people walking 'round talking down on others you can't know yourself without knowing about the other and i know that ain't the right way to go i've got a hunch that we don't want to diss let's move away from hate and prejudice the racist man, yeah, he's full of it let's learn about the culture opposite now don't judge a book by the cover people take a look at the world and discover that beauty is the word that i think of when i see the different colors of skin and i'll rejoice and sing for them oh, no, no, no the hatred keeps building up, yeah oh, no, no, no the tension keeps on building up, yeah oh, no, no, no the hatred keeps building up, yeah oh, no, no, no the racism is killing us when we come around, yeah try to keep compassion on the ground, yeah feel a sense of freedom with crowd, yeah connecting people with the sound, oh yeah, yeah, yeah well, it's a choice to be grateful people focus on the enemy that's hateful the daily news has got a picture of a man they say i'm supposed to hate so great, just another stereotype to make oh, no, no, no the hatred keeps building up, yeah oh, no, no, no the tension keeps on building up, yeah oh, no, no, no the hatred keeps building up, yeah oh, no, no, no the racism is killing us too many times that i've seen the wrong signs back up with your hatred in life 'cause we're bringing only good vibes we're bringing only good vibes too many times that i've seen the wrong signs empty out the hatred in life we're bringing only good vibes we're bringing only good vibes i tell ya ease the tension we all know my kind still got toe punt if it was an eye-for-an-eye world we all would be blind by now love is the key and my yurt is my own if we are connected by our fingers, let's start telling a line we speak of love, no fall, but everyday we fly and the birds fly high no cheese to stop by man-made mountains climb up to the sky too much pollution in the mind too much pollution in the mind good vibes (too much pollution in the mind) bringing only good vibes (too much pollution in the mind) good vibes (too much pollution in the mind) bringing only good vibes (too much pollution in the mind) good vibes (too much pollution in the mind) bringing only good vibes (too much pollution in the mind)",2012,Folk,48,1128435,54.5,"[""2WjvvwAX0mdWwq3aFuUdtc"", ""1QfjByidqUrsRhcT3fpWTU""]","[""dancehall"", ""lovers rock"", ""ragga"", ""reggae"", ""reggae rock"", ""riddim"", ""roots reggae""]",True,0.6280000000000001,0.9881,0.3600999999999998
772,772,23663,5whvZmQ6Apf4TGpBeNcpBx,Only You,Deluxe: Greatest Hits,"[""The Platters""]",0.585,0.338,3,-4.916,1,0.0247,0.943,0.0,0.089,0.288,77.319,166573,"only you can make all this world seem right only you can make the darkness bright only you and you alone can thrill me like you do and fill my heart with love for only you o-only you can make all this change in me for it's true you are my destiny when you hold my hand, i understand the magic that you do you're my dream come true my one and only you o-o-only you can make all this change in me for it's true you are my destiny when you hold my hand, i understand the magic that you do you're my dream come true my one and only you (one and only you)",2012,Pop,48,876869,60.0,"[""6KWcxMWVNVIYbdOQyJtsSy""]","[""doo-wop""]",True,-0.424,0.986,1.41
773,773,23684,6oBNLa5bgoKppvKqT25RmE,Chasing Ghosts,Chasing Ghosts,"[""The Amity Affliction""]",0.375,0.98,7,-4.053,1,0.0782,4.2e-05,0.0,0.0765,0.199,102.463,261933,"will they remember my name when i'm gone when they know what i did was so fucking wrong? put the steel to my wrist, lost the breath in my chest just to forget all the wrongs i had left i took the exit, left my friends in the gutter left my life right behind me, left myself, left it all left myself, left it all, not a falter, not a stutter not a note, and now there's nothing at all are you at all haunted by memories past? are you ready to make this one breath your last? is your chest so heavy you're ready to leave? or are you just hoping that someone will grieve? and now we roll on i'm gone now i don't remember much i just know that i would have been better off if i had stayed spoken to a friend let my heart keep on beating and not given it all up for the grave, for the grave there's no one there on the other side (other side) there's nothing more than what i had there's no ghosts left to haunt you, so you know i'm still here just the end of my life, nothing left here at all there's no memories here, just the regrets of the dead please don't follow my footsteps, cherish all you have left are you at all haunted by memories past? are you ready to make this one breath your last? is your chest so heavy you're ready to leave? or are you just hoping that someone will grieve? there's no one there on the other side there's no one there on the other side there's nothing more than what i had there's no ghosts left to haunt you there's no ghosts, there's no memories here just the regrets of the dead please don't follow in my footsteps cherish all you have left there's no memories here (memories here) just the regrets of the dead (regrets of the dead) please don't follow in my footsteps (my footsteps) cherish all you have left are you at all haunted by memories past? are you ready to make this one breath your last? is your chest so heavy you're ready to leave? or are you just hoping that someone will grieve? are you at all haunted by memories past? (memories past) are you ready to make this one breath your last? (breath your last) is your chest so heavy you're ready to leave? (ready to leave) or are you just hoping that someone will grieve? (someone will grieve)",2012,Rock,48,803283,60.0,"[""6kNKUYGn6VNGsRoXmyoDPK""]","[""metalcore"", ""post-hardcore"", ""screamo""]",True,-0.602,-0.9838,-0.3818
774,774,23696,0wkgNuLw2F5EOIrzOe1eOK,Built for Blame,"Built for Blame, Laced With Shame - Spotify Exclusive","[""Get Scared""]",0.508,0.84,4,-5.041,1,0.0531,7.500000000000001e-05,0.0,0.15,0.237,110.045,263779,"eyes can only see what they want when they're open-minded to the thought of getting hurt again beaten to the bone with the thought of all your worst events you said just look you just look, don't touch oh, you think you know it's exactly what you want for love, love your heart without a key and just a lock to bleed this wreck you've made, it's all you'll need this is what it takes to breathe (we're getting up again) this is what it takes to fake a smile and say that everything's okay as long as i take blame picture perfect down the drain again and again i'm really tired of these stupid little people knocking you to the ground you would've never found the mess you made i hope it's worth all of the shame this is what it takes to breathe (we're getting up again) this is what it takes to fake a smile and say that everything's okay as long as i take blame we sit inside our heads 'cause this is such a curse! we sit inside our heads 'cause nothing ever worked nothing ever works 'cause what if this doesn't work? we sit inside our heads! (ok?) this is such a curse! and it never ever worked! this is what it takes to breathe this is what it takes to fake a smile and say that everything's okay as long as i take blame this is what it takes to breathe (we're getting up again) this is what it takes to fake a smile and say that everything's okay as long as i take blame guess i'm the one to blame",2012,Rock,48,793083,58.0,"[""5r9uIJCoquVtEkCkvcn8Ez""]","[""emo"", ""metalcore"", ""post-hardcore""]",True,-0.526,-0.9508,-0.4247999999999999
775,775,23728,68iMdxXn1timrxURm9dR8C,The Scientist,"Glee: The Music, Season 4 Volume 1","[""Glee Cast""]",0.506,0.481,2,-6.098,1,0.0264,0.482,0.0,0.2,0.224,148.626,254413,"come up to meet you tell you i'm sorry you don't know how lovely you are i had to find you tell you i need you tell you i set you apart tell me your secrets and ask me your questions oh, let's go back to the start running in circles coming up tails heads on a science apart nobody said it was easy it's such a shame for us to part nobody said it was easy no one ever said it would be this hard oh, take me back to the start i was just guessing at numbers and figures pulling the puzzles apart questions of science science and progress do not speak as loud as my heart but tell me you love me come back and haunt me oh, and i rush to the start running in circles chasing our tails coming back as we are nobody said it was easy oh it's such a shame for us to part nobody said it was easy no one ever said it would be so hard i'm going back to the start (nobody said it was easy) no, no, no, no (yeah, oh whoa) (nobody said it was easy) no, no, no, no (nobody said it was easy) (nobody said it was easy) no, no, no, no (no, oh) nobody said it was easy",2012,Pop,48,1536235,72.0,"[""0SCbttzoZTnLFebDYmAWCm""]","[""christmas""]",True,-0.552,0.9541,1.5061
776,776,23739,20X0AnKMbmD4PG6D5W1G3G,Like Whaaat (feat. Bad Lucc),"Welcome to Mollywood, Pt. 2","[""JasonMartin"", ""Bad Lucc""]",0.769,0.666,1,-7.543,1,0.0645,0.327,0.0,0.124,0.194,92.995,209616,"(league of starz) (sorry jaynari) who dat, talking bout, who dat run up on me, you get your ass beat blue black go on get nerve, i'm off the curb push mountains of herb, you niggas already heard the bro berg, keep a pistol gripped pump on his lap at all time whatever however, cause young niggas stay trying see them and be like huh, nigga, what? huh, give a fuck like whaaat blow my weed, smash the gas then hop up in my lane, she be looking way different through these thousand dollars frames millionaire mind, fuck the thousand dollars brain thousand dollar lame only get loud around his gang ass nigga ass nigga, compton for real, you ain't gotta ask nigga floating through the city like i'm on a raft nigga mike vick with the shit, i don't need a pass nigga like what that shit do yeah i'm just doing my thang, fingers in the sky banging my gang like ooh goon fall back, cause you don't want no problems like that cause we gonna be like huh, nigga what, huh, give a fuck, nigga whaaat (that nigga be like) huh, nigga what, huh, give a fuck, nigga whaaat (that nigga be like) your money funny you a clown the bitch hit me up then i'm probably going down it depends on how much of that shit i just had pill cool but i prefer my mdma by the bag heavy hitter right here, all you other nigga's jabs big talking bout beef till you serve they ass a slab do the math hoes clash, cause i got them yelling, ""woo!"" like flair when i'm done they always ask, ""how you do dat there!?"" hol' up, word to master p and young bleed i pull your bitch she trying kick it fast as chun li 'cause i'm a pimp see, word to bun b underground king, no checker, shout out to the bitch pressing get a weight lifters, reppin' cal like ripken i'm on fire right now p burnin', no syphilis strap it up, you murder the pussy real beef you don't talk, you just murder the pussy, see me? yeah i'm just doing my thang, fingers in the sky banging my gang like ooh goon fall back, cause you don't want no problems like that cause we gonna be like huh, nigga what, huh, give a fuck, nigga whaaat (that nigga be like) huh, nigga what, huh, give a fuck, nigga whaaat (that nigga be like) who dat i bet your lady knew that she said he got a ticket on the molly, mommy do that talking with my round diamond lane, i thought you knew that pound half-raider, hunned sixes is where we grew that see me on the 10 with my squad we so trill or uptown with them foolies niggas, trapping by the mill i do it for my bros of the locke them hoes on stop i used to wear pirellis back when nelly was on top now it's 442 my pack a bang rewinding my bitch is red as a honda throw back on them yokohamas i'ma slam the scraper you touch the paper it's go, me i'm just granted for show these hoes thanking it's snow i get it going my nig, i blow the horn and she ready disrespectful? nigga please, i'm the one with the fetti i'm going out with a bang, it's lane on the chain i just throw up a diamond, nigga, cause lane is the gang!",2012,Hip-Hop,48,278297,46.0,"[""0399oiMcmbOzzsYQDNYqxn"", ""77kP3V3j9SPpyF5wem7tck""]","[""hyphy"", ""west coast hip hop""]",True,-0.612,-0.9914,-0.3793999999999999
777,777,23894,7dU9Z24yR9AKuS9cAe2Tj7,Subjected to a Beating,Reign Supreme,"[""Dying Fetus""]",0.231,0.983,8,-5.199,1,0.0977,0.000254,0.059,0.506,0.336,161.044,293387,"thirteen years i was locked away a life thrown under the wheel as each day passed, i never looked back just a beat down body with a mind intact counting days inside my head set the trap, stab my back, then walk away framed and judged, left behind to take the blame slam the door, cut the cord, and cast aside i don't care what it takes, you're fucking dead! i never used to be so full of hate it just grew and grew by the hour and day dreams of death, cold revenge now any means justifies the end all of my thoughts set to kill i'm never gonna stop until i have your head no matter how long whatever will come to end your life is my reason to live i'll haunt and hunt you down traitor of the brotherhood defect and run a once and future failure gone a trail of schizophrenic lies follow your forgotten steps as fake laughter hides the serpent tongue behind your breath veracity expelled, you thrive on your deceit lying comes with ease just like your all-consuming greed the stroke of midnight passed, the penance hour nears each nerve alive with fear, an omen of your ending coming fast subjected to a beating i'll choke the life out from your eyes subjected to a beating only when you're dead can i be free and god won't hear you fucking scream cold blooded homicide is what it takes to be sure to put my fist to your face and spill your guts out on the floor like a thousand red stabs of pain, for each day i was locked away you'll taste every ounce of blood as it pours out from what used to be your head no redemption no regrets no excuses only death execution so long coming, finally attained gasping out, last words uttered, only were my name pure revenge, all consuming, perfectly arranged satisfaction, pure elation, nothing else remains but one less fucking human on the earth",2012,Rock,48,404091,50.0,"[""2DqzOWVL2ly48IA9bpZdie""]","[""death metal"", ""deathcore"", ""grindcore"", ""metal""]",True,-0.3279999999999999,-0.9841,-0.6561
778,778,23918,5X8RXZBPbgIWC1qYmRzcoy,Let the Sun Shine 2012 - Tocadisco Radio Edit,Let the Sun Shine 2012,"[""Milk & Sugar""]",0.683,0.937,7,-5.524,1,0.0405,0.00462,0.7000000000000001,0.0877,0.225,125.996,192977,"it's so lovely when it's sunny (choir) let the sunshine, let the sunshine in the sunshine in, the sunshine in i've been waiting for a sunny day a time when i can mix some hay the day is good i see the weather's fine the grass is high and the sun must shine weather to get together i don't know whether i should feel your touch weather to get together i don't know whether the grass is high enough uh! (choir) let the sunshine, let the sunshine in (you gotta let) let the sunshine, let the sunshine in the sunshine in, the sunshine in you're so lovely on a sunny day look outside to an infant play the grass is greener over the fence there is nothing like experience weather to get together i don't know whether i should move so fast weather to get together i don't know whether you're a snake in the grass uh! (choir) let the sunshine, let the sunshine in (you gotta let) let the sunshine, let the sunshine in the sunshine in, the sunshine in you gotta let!",2012,Electronic,48,51876,46.0,"[""159cwGtgCzNpyHWY6tzihH""]","[""disco house"", ""funky house""]",True,-0.55,0.9972,1.5472
779,779,24087,4r53usGeVPzb1fKUUSxN1w,CANDY CANDY,ぱみゅぱみゅレボリューション,"[""Kyary Pamyu Pamyu""]",0.649,0.964,6,-2.076,1,0.041,0.0207,2.8e-05,0.0734,0.884,130.007,231219,"机とかポケットとかカバンの中にもね いつだって忘れずあるよ 何をえらぼうかな ちょっとちょっとほんのちょっとで 幸せは生まれて 甘い空気がふわふわ ぷんぷんしなくてすむでしょ candy candy candy candy candy sweetie sweetie girls love chewing chewing chewing chewing chewing cutie cutie ch-ch-ch-chewing love candy candy candy candy candy sweetie sweetie girls love chewing chewing chewing chewing chewing cutie cutie, so candy love あ、でもそれもこれもみなステキにとれたいの 君のリクエストなんて聞いてる暇はないわ だってだって女の子だし今は大切なの 甘い空気がふわふわぷんぷんしなくてすむでしょう candy candy candy candy candy sweetie sweetie girls love chewing chewing chewing chewing chewing cutie cutie ch-ch-ch-chewing love candy candy candy candy candy sweetie sweetie girls love chewing chewing chewing chewing chewing cutie cutie, so candy love candy love candy love candy love candy love candy love candy love candy love candy love ch-ch-ch-chewing love candy candy candy candy candy candy candy candy candy candy candy candy candy candy candy sweetie sweetie girls love chewing chewing chewing chewing chewing cutie cutie ch-ch-ch-chewing love candy candy candy candy candy sweetie sweetie girls love chewing chewing chewing chewing chewing cutie cutie candy love",2012,Pop,48,526839,52.0,"[""7Gh6fW49xfXLP8DTWaLVJP""]","[""j-pop"", ""shibuya-kei""]",True,0.768,0.9994,0.2313999999999999
780,780,24126,4jKBjyOdVKfmyauxwW8QUs,Ain't Much Left of Me,The Whippoorwill,"[""Blackberry Smoke""]",0.231,0.797,7,-4.699,1,0.0489,0.129,1e-06,0.255,0.336,153.514,298787,"well my fall from grace was a sight to see good turned to bad and bad turned to misery i found out what it is and what it's not and all i ask for sure ain't what i got, no well i've been rained on, rode hard and put up wet danced with the devil 'til i'm in debt took all i got and there ain't much left of me i've been knocked down, drug out and left for dead barely held together by a few old threads and i'm still here there ain't much left to see, no well i'm still holding on and there ain't much left of me thought that i hit bottom but i ain't there yet 'cause you'd be surprised of how low a man can get i watched stolen dreams slip through my hands and now i'm getting out of here still while i still can well i've neen rained on, rode hard and put up wet danced with the devil 'til i'm in debt took all i got and there ain't much left of me i've been knocked down, drug out and left for dead barely held together by a few old threads and i'm still here there ain't much left to see,no well i'm still holding on and there ain't much left of me that's right well my fall from grace was a sight to see nobody even cared what became of me do i have to get down on my knees and ask the lord, lord have mercy on me well i've been rained on, rode hard and put up wet danced with the devil 'til i'm in debt took all i got and there ain't much left of me i've been knocked down, drug out and left for dead barely held together by a few old threads and i'm still here there ain't much left to see, no well i'm still holding on and there ain't much left of me there ain't much left of me i said there ain't much left of me,no yeah well there ain't much left of me",2012,Country,48,407147,55.0,"[""5P1oS9DUTPEqcrmXDmX4p8""]","[""country rock"", ""outlaw country"", ""red dirt"", ""southern rock""]",True,-0.3279999999999999,-0.9755,-0.6475000000000001
781,781,24183,6Ucjy0z1uO111RCUVXqhnn,Punk Weight,The Money Store,"[""Death Grips""]",0.368,0.95,2,-4.521,1,0.329,0.0301,4.589999999999999e-06,0.384,0.616,130.568,204240,"hot shit, cold shit ok muthafucka lets do this came to make it band sawed off razor edge maintained looseness comin through, again and again conduit why dem hands wave to high to it wildfire through your city wildfire through your whip me into lightning two k'nt hit three strikes dug out dated fools no dig me end beat limbo, baba spitting blood in slow mo, la la chimney warholian nightmare storm the gates 25 8, twelve gauge punk weight 25-8 punk weight 25-8 punk weight 25-8 punk weight out yo flesh out yo flesh out yo- 25-8 punk weight 25-8 punk weight 25-8 punk weight out yo flesh out yo flesh out yo- stick and move, leave no proof discard directly after use forensics on that wild goose follow my footprints into loops cause i'm too high, too high cause i'm too high, too high feel like i'm never ever gonna come down scale richter punk weight of dis sound scale richter punk weight of dis sound down break dead space and make it drop to the street beneath your ghetto box slap the beat 'til the floor boards crack 'neath the weight of this lic, step back off in the rhythm like beta in the bong got to give 'em make 'em sway like palms in the wind my lip blow mic spray kyrlon 25-8 till the break of dawn war, war guerilla bass, straight from the trenches posers impaled on picket fences how to rest your head in roach-infested basements and smoke punk weight for breakfast chop shop lifted, bump till the tape deck break ask samo how he flipped that material girl's pancakes as zydeco copper kettles liquor sto', sellin' singles mug shots out to my people rollin' i double l spread eagle hear flow, then spit evil 25-8 punk weight 25-8 punk weight 25-8 punk weight out yo flesh out yo flesh out yo- 25-8 punk weight 25-8 punk weight 25-8 punk weight out yo flesh out yo flesh out yo- war, war",2012,Hip-Hop,48,981759,58.0,"[""5RADpgYLOuS2ZxDq7ggYYH""]","[""experimental"", ""experimental hip hop""]",True,0.2319999999999999,-0.983,-1.215
