,Unnamed: 0,index,id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres,is_valid_lyrics,valence_norm,lyric_sentiment,alignment_gap
1338,1338,24996,1TLHZcMQRMgW3N7hjh9Zlu,In the Midst of It All,Beat Tape 2,"[""Tom Misch"", ""Sam Wills""]",0.376,0.236,9,-11.081,1,0.0465,0.706,0.14,0.109,0.0435,88.872,342604,something you gave me i focused on a hundred moments ready drawn into my memory but you still can't lose though the time it grows i know you like to take it slow but i got to know that's why you've got to come here over oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh easy to find me i will take to the moments that you've never known keep for the future maybe we will stay here maybe somewhere close but i'm never sure where you will go so i've got to know that's why you've got to come here alone oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh,2015,R&B,47,1468870,59.5,"[""1uiEZYehlNivdK3iQyAbye"", ""7JFinw4LobpCUjapyKvsjo""]","[""indie soul""]",True,-0.913,0.8222,1.7352
1339,1339,25050,5gNK7xiP9WW4nGIgnMObFW,Ready for the Times to Get Better,Adobe Sessions,"[""Cody Jinks""]",0.527,0.666,0,-8.133,0,0.0284,0.0106,0.00599,0.133,0.581,86.017,176858,"it's been a too long time with no peace of mind i'm ready for the times to get better i've got to tell you i've been rackin' my brain hopin' to find a way out i've had enough of this continual rain changes are comin', no doubt it's been a too long time with no peace of mind and i'm ready for the times to get better you seem to want from me what i cannot give i feel so lonesome at times i have a dream that i wish i could live it's burnin' holes in my mind it's been a too long time with no peace of mind and i'm ready for the times to get better it's been a too long time with no peace of mind and i'm ready for the times to get better na-na-na, na-na, na-na, na-na-na-na-na na-na-na, na-na, na-na-na na-na-na, na-na, na-na, na-na-na-na-na na-na-na, na-na, na-na-na it's been a too long time with no peace of mind and i'm ready for the times to get better it's been a too long time with no peace of mind and i'm ready for the times to get better na-na-na, na-na, na-na, na-na-na-na-na na-na-na, na-na, na-na-na na-na-na, na-na, na-na, na-na-na-na-na na-na-na, na-na, na-na-na",2015,Country,47,1170357,64.0,"[""2v7wIbCkIzxOfT3GnqCexD""]","[""country"", ""outlaw country"", ""red dirt"", ""texas country""]",True,0.1619999999999999,0.9448,0.7828
1340,1340,25057,0anHBqjQyojt1flZq3gVTf,The Cost,Project X,"[""Xavier Wulf""]",0.791,0.34,11,-15.586,0,0.0841,0.241,4.44e-06,0.13,0.293,119.999,145084,"takumi, why have you been avoiding me so much lately? did i do something wrong? or was it maybe something i said? i'm going crazy thinking about it you didn't do anything nothing is wrong something is obviously bothering you suddenly your mr distant good luck with your buddy in the mercedes now leave me the hell alone i let the ice water flood from out the cabinets they was lyin if they told you i was heaven sent you see bloody pages all on my own bucket list now i really miss the days when i was innocent now i crank up my 240 then i let it sit now i smoke a few blunts while i'm lookin at it yeah he pulled next to me because he hear the engine mr fujiwara told me let him have it i pulled off on the line and he ain't know what happened all these niggas still with the whack acting see i'm a tell the truth until my jaws crackin is that girl a slut or is she just free and happy? i guess it all depends on you, and who do you, is just for you all we wanna do is hide the pain we find unbearable i'd rather let this seven blade cut me loose then sit onto this earth without my weed gettin high whoever wanna cut me, let me see you you cowards in the shadows shakin up while i walk through i don't wanna talk, no one to talk to and i don't wanna talk cause i don't need to you see mr fujiwara in the dark too i see me in my old room, in a gloss suit you think a lie can ease the pain but that's gon' cost you cause it ain't nothin here for free except the awful bitch",2015,Hip-Hop,47,1184865,70.0,"[""3uo0ix4Y67XHVWBhXXIY1S""]","[""cloud rap"", ""emo rap"", ""underground hip hop""]",True,-0.414,-0.9142,-0.5002
1341,1341,25064,4Kx2DFo4SA6sQJN30L814M,The Crescent Moon and the Rising Sun,Grey Sheep,"[""$uicideboy$""]",0.724,0.704,8,-10.235,0,0.171,0.12,0.0,0.0737,0.483,119.976,147400,"hailing from the chopper city weather leaves you hot and sticky leopard print i ain't no kitty pussy boys can mock no pity simmer down bitch i'm burning up in the ash don't sift me yung mutt in the cut got to duck the 50 been popped twice fuck a cop nothing nice comes from the system's gritty grip i sip the uzi face don't look so pretty bitch, i grip the tec so loosely leave you feeling chilly bitch, i'm from gentilly don't want to count a milli smoking all my cash in a philly kill me bitch i will be free in a world where you can't bill me, uh nina simone up in my ear while i debate to take my life bunch of voices all i hear paranoia in my eyes. got them fuckboys in my sight bits of organs on my knife mirror image from the tinted that reminds me that i'm christ sucka boogeyman under your covers i hover above the street gutters no there ain't another forever i'm packin the thunder and snuffer and popping these uppers i kill for my brothers welcome to the last supper thanks for coming now close the shutters motherfucker",2015,Hip-Hop,47,9100990,85.0,"[""1VPmR4DJC1PlOtd0IADAO0""]","[""cloud rap"", ""emo rap"", ""horrorcore"", ""trap metal"", ""underground hip hop""]",True,-0.034,-0.9826,-0.9486
1342,1342,25099,1XsiMSfSYt5EfynqsNxO7H,***HIDDEN TRACK***,Adult Summers,"[""Prince Daddy & the Hyena""]",0.8320000000000001,0.665,1,-8.524000000000001,1,0.155,0.171,0.00136,0.0808,0.421,93.526,119629,"things are gonna change around here when i get my head clear not gonna smoke less weed not gonna drink less beer i'll just try a little harder not to fall in love with every girl whose only interaction with me is eye contact or the way they say my name i'm gonna write some new songs i'm gonna finish old ones if i've got enemies then i'll fuck 'em all off if i find the time i'll write a big fucking book with a small fuckin' font 'cause i do what i want hey, you had a long damn day at work and you still got paid less than dirt you still got drugs ready to go waiting for you when you get home you've got a long long way to go so lets show them who runs the show i know you fucking told me so but i've got nowhere else to go i know it ruins the vibe and flow, but we all know that life can blow!",2015,Rock,47,84321,42.0,"[""3EYgeLZ0vtVHKkUL26Eu49""]","[""emo"", ""folk punk"", ""indie punk"", ""math rock"", ""midwest emo""]",True,-0.158,-0.6811,-0.5231
1343,1343,25122,004XT7kCZUEJkVIZjmBdDi,Life Rolls On,Meanwhile...Back at the Lab,"[""Slightly Stoopid""]",0.644,0.749,6,-6.531,0,0.0336,0.00163,0.863,0.0735,0.755,174.065,219107,"brother tell me to sing him songs so i'm playin' my guitar man, life rolls on ??? midnight dusk to dawn all i need is you to help me you'll be strong keep on singing, keep on playing let the music take you high keep on prayin' night and day let 'em know you will survive golden years they don't seem so long looking back at yesterday and now it's gone why this world don't get along see the way that we are living know it's wrong",2015,Folk,47,822405,63.0,"[""6MxlVTY6PmY8Nyn16fvxtb""]","[""reggae"", ""reggae rock""]",True,0.51,0.6416,0.1315999999999999
1344,1344,25150,4dCWXzPUQeGrvEVUBezbqi,Vanity,Mister Asylum,"[""Highly Suspect""]",0.203,0.94,4,-4.126,1,0.0773,0.00274,5.78e-06,0.269,0.379,170.507,239800,"can't you figure it out or do i have to write it down for you i know what you're about i'm not afraid to shut it down over and over and over and over again your vanity's so cold (your vanity's so cold) your vanity's so cold in my heart, soul, please, let go your vanity's so cold (your vanity's so cold) i guess anything goes when you're waiting for the one that you love it's not ready hey, man, wouldn't you know? that the woman should be waiting for love (why would you be waiting for love?) over and over and over and over again your vanity's so cold (your vanity's so cold) your vanity's so cold in my heart, soul, please, let go your vanity's so cold (your vanity's so cold) and i've searched my soul for you today but this feeling is getting old it won't go away i'm lost without you here my love, it lays under the cornerstone that the builder threw away i've searched my soul nothing ever came this feeling's getting old right back in the cold now right back into the cold, yeah it's all i've ever known all i've ever known, yeah and i have searched my soul, yeah for you, it's true but nothing ever comes, alright and i swear, i'm headed back to the other side, yeah i can't sit around and watch us both die oh, no, i cannot watch us both die oh no, not i you know i've got to try i need you here i've tried and i'll try again through all my pain this is not the end",2015,Rock,47,685579,61.0,"[""2pqd3HsfsvcBGtHvPOg6eg""]","[""post-grunge""]",True,-0.242,0.9221,1.1641
1345,1345,25181,03WU11K6J9eCmNAkmFO5J3,Vampire Girl,Vampire Girl / Zombie Girl,"[""Misfits""]",0.484,0.961,8,-4.518,1,0.0552,0.0341,3.7900000000000006e-05,0.0574,0.429,137.98,208607,"take my heart, take my hand and i'll go with you, i swear yours tonight, for all time i'll be right there by your side oh-oh-oh, oh-oh-oh oh-oh-oh, my vampire girl i will love you for all time rains will come, winds will blow but there's one thing you should know i have always longed for you feel my heart, it's beating true oh-oh-oh, oh-oh-oh oh-oh-oh, my vampire girl i would always die for you i'd die for you let's go take my heart, take my hand and i'll go with you, i swear yours tonight, for all time i'll be right there by your side oh-oh-oh, oh-oh-oh oh-oh-oh, my vampire girl i will love you for all time rains will come, winds will blow but there's one thing you should know i have always longed for you feel my heart, it's beating true oh-oh-oh, oh-oh-oh oh-oh-oh, my vampire girl i would always die for you i'd die for you i'd die for you i'd die for you",2015,Rock,47,1691269,64.0,"[""1cXi8ALPQCBHZbf0EgP4Ey""]","[""hardcore punk"", ""horror punk"", ""psychobilly"", ""punk"", ""skate punk""]",True,-0.142,-0.0772,0.0648
1346,1346,25193,7BeoNED8yeNC7pCuA30fGs,Like Me,B4.DA.$$,"[""Joey Bada$$"", ""BJ The Chicago Kid""]",0.731,0.71,0,-4.997,0,0.29,0.534,0.0,0.112,0.757,90.892,266382,"one time what's the word what's the word what's the word yo yo yo yo yo, yo yo turn me up on the headphones if looks could kill i let the swank drill like a deadly weapon i drop bombs on an enemy at any second look at me wrong i turn you to tomb stones lock you in the crosshairs then you gone, then i throw my deuce up sip sangritas with your señorita, like me gusta see what that early morning cock will do up to your rooster i bet my cockiness will boost her confidence then you gon' wonder where your highness went i bet she get low for a nigga like me she get low for a nigga like me i bet she get low for a nigga like me low for a nigga like me so we burn the mary jane til' the third degree some niggas bitin' flows yo, that's burglary same niggas actin' like they never heard of me a fuck nigga could get clocked, yo that's word to me he get blown for a nigga like me get his head explode for a nigga like me put him on the floor for a nigga like me my mind boggles when time toggles in the ocean of stars it's hard to find goggles, we twisted up so we put it in the air don't let the j's start unravelling we gettin' blown like a javelin she throw it back like she time travelin' rocked the boat so well, she jumped out and started paddling i'm screaming ""land, ho!"" 'bout to hit for sure i motorboat it slow then i ripped the flow i'm pretty sure-like nice beaches-that even at my weakest i still leave 'em speechless how you like those peaches? find me rotting the apple 'bout to bump so plump, 'bout to lock in the grapple feeling like the highest man about to tackle facts like the tat under the cap of the snapple cats get decapitated for actin' a fool blacks get their ass sprayed just for makin' a move we get high and say ""fuck the police"" that's why we get high and say ""fuck the police"" that's why we get high and say ""fuck the police"" cause every time i make a move they be sweatin' me they want another black man in penitentiary it's even hard for that man standing next to me cause he could catch a bullet that was really meant for me it's like every step bring me close to destiny and every breath i get closer to the death of me i'm just tryna carry out my own legacy but the place i call home ain't lettin' me you can't get by if you don't respect an og you can't get by if you don't respect an og you can't get by if you don't respect an og cause every corner i turn a nigga testing me and every morning i mourn just for the less of me sometimes i ask the lord why he be blessing me and not my brothers whose souls now rest in peace i pray there's hope for a nigga like me hope for a nigga like me just pray there's hope for a nigga like me i'm something like the chairman of the board rantin' i feel, invincible, like mcmahon one of the last original emcees that's left standing on the planet strike like a meteor, do remedial damage, damnit cats can't stand it, get they ass handed and branded by the lyrical new york city bandit true warrior like rembrandt yo some cats claim they fly but really been landed i really can't stand it let me take a seat, this a rosa parks 'ol bum, now make some room for me pe in your beeper, hun you can read it and weep my old hoes call me now, leave a message after the beep i don't wanna speak no i don't wanna speak i don't wanna speak no i don't wanna speak i just wanna be good, i just wanna be i just wanna be free i pray there's hope for a nigga like me hope for a nigga like me just pray there's hope for a nigga like me",2015,Hip-Hop,47,4305814,65.0,"[""2P5sC9cVZDToPxyomzF1UH"", ""07d5etnpjriczFBB8pxmRe""]","[""hip hop"", ""jazz rap"", ""rap""]",True,0.514,0.9962,0.4821999999999999
1347,1347,25219,27PtszzqiR0o7rLyOOiVNZ,Like a Man (feat. Rich Homie Quan),Touch Down 2 Cause Hell,"[""Boosie Badazz"", ""Rich Homie Quan""]",0.492,0.7010000000000001,8,-6.94,1,0.278,0.00621,0.0,0.0904,0.284,136.568,267587,"yeah boosie badazz rich homie quan (man up) touch down to cause hell, nigga (man up) i done touch down to cause hell, nigga (man up) (i man up) rich homie, baby i was taught to be a man stand on my two feet just like a man take all of my loss just like a man nigga say it face to face just like a man like a man (i stand up), like a man (i man up) like a man (i stand up), like a man, like a man (i man up) like a man (i stand up), like a man (i man up) like a man (i stand up), like a man when kids was playin' with unicorns, i was washin' cars tryna blow take a loss, get up and shake it off, and water whip the coke no shoo-shooin', no not boosie, to your face i'll let you know treat a queen like a queen and a ho like a ho went to the pen and i stood on my own, too fat mouth and slangin' shit, fist fights, bitch, whatever that you wan' do auntie told me ""back down"" i'm beatin' your ass, no exceptions uncle told me ""fight 'em you can't beat 'em, go and get your weapon"" my homies died, i stood up like a man do what you did to them, put that on pimp, i don't be playin' bossed up, every time some problems hit the fan me and my girl got a case your honor, that's mine, give me that 8 i was taught to be a man stand on my two feet just like a man take all of my loss just like a man nigga say it face to face just like a man like a man (i stand up), like a man (i man up) like a man (i stand up), like a man, like a man (i man up) like a man (i stand up), like a man (i man up) like a man (i stand up), like a man since 15 been takin' care of my mama manly never say the word ""why"" when it's time to do for family the way i was raised, my closest peers understand me the man in my section like glen oaks is to handy you know they told me tell on turk and mel for lesser charges ask me what i want to say, i say i want to fuck your daughter i was raised to get paid plenty ways like a man taught to get it out the mud cause they ain't puttin' it in your hand beef came, i bring pain, lord knows i never ran whole code up in the street, you never see me on the stand system tried to convict me off testimony and lyrics, but i'm a g came home with my chest out, and it's easy to see that i was taught to be a man stand on my two feet just like a man take all of my loss just like a man nigga say it face to face just like a man like a man (i stand up), like a man (i man up) like a man (i stand up), like a man, like a man (i man up) like a man (i stand up), like a man (i man up) like a man (i stand up), like a man first and foremost, what's your definition of a man? they call y'all lil' money, that don't make that boy no man i be sittin' here countin' these racks all day, got it hard for me to stand and i don't need no crutches, tell the ho bring them dutches hit her from the back, got the pussy screamin' like oooh, oooh, oooh, was a virgin 'til i got my first pussy like a man got locked up, was movin' too fast, won't you stick to the plan everything i do, boy you gotta know i do for the family gotta do it like a man mama ain't have no help growin' up so i had to step up like a man can't see my mama strugglin', i had to hit them streets like a man get caught doin' your crime, better do your time, like a man hundred thousand in my pants me and boosie badazz got a nigga feelin' like a man i was taught to be a man stand on my two feet just like a man take all of my loss just like a man nigga say it face to face just like a man like a man (i stand up), like a man (i man up) like a man (i stand up), like a man, like a man (i man up) like a man (i stand up), like a man (i man up) like a man (i stand up), like a man",2015,Hip-Hop,47,5569176,66.0,"[""6z7xFFHxYkE9t8bwIF0Bvg"", ""5lHRUCqkQZCIWeX7xG4sYT""]","[""crunk"", ""southern hip hop""]",True,-0.432,0.9989,1.4309
1348,1348,25223,1M85o2ruB9uTj68dIXj6dJ,Vagrant,Vagrant,"[""Feint"", ""Veela""]",0.429,0.737,10,-4.788,0,0.0431,0.0216,1.4100000000000002e-05,0.12,0.297,174.987,268571,"there's a reason she's alone you can't pin her down because no one needs her home or needs her around, she says there's beauty in the hills a chip in the sky so don't be sad, because i roam it keeps me alive to impress her it's too damn hard to stay loyal without going too far if i see her again promise i won't cry... to impress her it's too damn hard to stay loyal without going too far if i see her again promise i won't cry... she wasn't back tonight and i don't know about you my money's on the night it takes her away like i do my charm is twinkling out of her eyes of her eyes she will never grow old or change her mind she'll talk about it later on from seeing sights there's something wonderful and odd about the escape while you want them to be gone you want them to stay to impress her it's just so damn hard i want her back, please don't go too far if i see her again promise i won't cry... to impress her it's too damn hard to stay loyal without going too far if i see her again promise i won't cry... she doesn't come back much no one misses her like i do i hope she's having fun doing what she wants to and send a postcard or two from the sights sometime... to impress her is just too damn hard and i want her back, but she's gone too far if i see her again, promise i won't cry, cry",2015,Electronic,47,209727,51.0,"[""6RQ9kYbHisp1UUbnfwHNeU"", ""3CiuuHKIxxJPoNRvF94GtR""]","[""chillstep"", ""drum and bass"", ""drumstep"", ""dubstep"", ""liquid funk""]",True,-0.406,0.9811,1.3871
1349,1349,25233,7zNjwnJWBWJDUchrHzhYMo,Limp Wrist,KILL YOURSELF Part X: The Resurrection Saga,"[""$uicideboy$""]",0.784,0.868,11,-4.311,1,0.211,0.107,0.0024,0.0761,0.541,127.045,162168,"close your eyes and count to seven when you wake you'll be in heaven jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that shit see jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that shit see jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that shit see jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that shit see jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that shit see 666 we like that shit roll that bud and light that spliff cock it back one time, i bust fuck all these bitches, no hoes i trust bitch, i got that devil in me murderous, i like them semi's heard of us we smoke like chimneys sipping codeine, ain't got no kidneys running this shit with some blood on my feet suicide bitch, ain't no ho up in me step on my scene i'ma put you to sleep they treat me like jesus, they bow down to me it's that phonky flowing, mystic blowing junkie, selling, robbing, killing bodies stacking to the fucking ceiling weapon on me, ain't no concealing jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that shit see jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that shit see jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that shit see jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that shit see jack be nimble get jacked so quick jack with a jason mask on that bitch terrifying these niggas souls 666 we like that- pulling, pulling, pulling a name out the flame call me yung plague slitting my wrist with a blade i'm insane murder my style you don't like it? too bad because i'm killing myself anyway got that rope around my neck now i'm ready to hang keep on holding that tech i""m that target to spray got an ocean of roaches and locusts approaching i'm hoping they don't think i'm moses i'm sending them all to their graves slitting 666 in my limp wrist, bitch slitting 666 in my limp wrist, bitch slitting 666 in my limp wrist, bitch slitting 666 in my limp wrist, bitch",2015,Hip-Hop,47,9100990,85.0,"[""1VPmR4DJC1PlOtd0IADAO0""]","[""cloud rap"", ""emo rap"", ""horrorcore"", ""trap metal"", ""underground hip hop""]",True,0.082,-0.9995,-1.0815
1350,1350,25241,2Wan5w82LdnUmHeLLV2kIp,Dejection,Now the Moon's Rising,"[""$uicideboy$""]",0.704,0.792,2,-4.924,1,0.143,0.00679,0.00305,0.468,0.343,99.96,138057,"face ace sake place base, damn i think i'm crazed terrors the error no errors within my terror are you scared of 6-double-6, demonically elegant elements a manic depressive aggressiveness, stress me bitch and you will feel the strength of my weapons kit, trick face ace sake place base, damn i think i'm crazed terrors the error no errors within my terror are you scared of 6-double-6, demonically elegant elements a manic depressive aggressiveness, stress me bitch and you will feel the strength of my weapons kit, trick scarecrow rising while devising my master plan to move in silence live through violence blood flow driving me to catch a fuck boy hiding manic skitzo life dejected don't think i'm soft because i'm depressed bitch just infected just neglected always rejected but respected lucifer's first born of the fallen triple 6 screams bodies calling i've evolved into revolving my own way of problem solving murder, murder druggie junkie body burning if i'm lucky flames of hell that burn my flesh $uicide i scream till then face ace sake place base, damn i think i'm crazed a manic depressive aggressiveness, stress me bitch and you will feel the strength of my weapons kit, trick fuck boy wanna talk shit put the mac 10 in his mouth, just the tip zip up my brain 666 stiches i feel the pain no shame just saying big bang i'ma saiyan who knew yung plague wouldn't freeze in the tundra it's true hot as a block when the cops know the spot cop a rock and then crack in his top leave him blue now your skull got a big crater see you later alligator bring the bodies to the swamp leave 'em as bait for the chomp and i'm gone face ace sake place base, damn i think i'm crazed",2015,Hip-Hop,47,9100990,85.0,"[""1VPmR4DJC1PlOtd0IADAO0""]","[""cloud rap"", ""emo rap"", ""horrorcore"", ""trap metal"", ""underground hip hop""]",True,-0.3139999999999999,-0.9985,-0.6845000000000001
1351,1351,25261,1NB0VPwAw6Rx8b9qvDKB5M,Automatic,Genesis Series,"[""ZHU"", ""AlunaGeorge""]",0.791,0.679,6,-6.879,1,0.0511,0.0129,0.0921,0.364,0.73,121.993,230720,"ooh, some people take it far you need friction, but they try too hard, and ooh, they just don't understand too much pressure, it's supply demand i don't think you know you open up my eyes (eyes), i'm alive i'm moving to your rhythm and your vibe i love it when the night, is started oh darling, you are the only one, it's automatic no one can love the way you do, it's automatic when you walk in the room you change my mood, it's automatic it's automatic, it's automatic oh darling, you are the only one, it's automatic no one can love the way you do, it's automatic when you walk in the room you change my mood, it's automatic it's automatic (ah), it's automatic (ah) ooh, the place that needs my touch i know you want it, but i can give too much so intoxicated, baby you're in trouble, but you don't need no save i don't think you know you open up my eyes (eyes), i'm alive i'm moving to your rhythm and your vibe i love it when the night is started oh darling, you are the only one, it's automatic no one can love the way you do, it's automatic when you walk in the room you change my mood, it's automatic (yeah) it's automatic, it's automatic (yeah) oh darling, you are the only one, it's automatic no one can love the way you do, it's automatic when you walk in the room you change my mood, it's automatic it's automatic (ah), it's automatic (ah) baby boy, won't you come closer? baby boy, won't you get closer to me? oh darling, you are the only one, it's automatic no one can love the way you do, it's automatic when you walk in the room you change my mood, it's automatic it's automatic it's automatic, it's automatic it's automatic, it's automatic it's automatic, it's automatic",2015,Electronic,47,1425317,63.0,"[""28j8lBWDdDSHSSt5oPlsX2"", ""2VAnyOxzJuSAj7XIuEOT38""]","[""edm""]",True,0.4599999999999999,0.9971,0.5371
1352,1352,25280,5ORY1GDl3lpEDyU1CzSq26,Sparks,Depression Cherry,"[""Beach House""]",0.33,0.765,3,-6.261,1,0.0353,0.0379,0.018,0.163,0.394,96.075,321133,"we drive around this town, houses melting down a vision turning green is all we've ever seen and then it's dark again a new development wishing that it meant something natural, don't we know it's cruel and it goes dark again just like a spark hallucination comes, think of everyone that never shared before from my mouth to yours and then it's dark again just like a spark and then it vanishes, no one around and then it comes again just like a spark and then we're vanishing, no one around and then it comes again just like a spark you go to school, you follow all the rules, you live inside realize there's something in your eyes, you're back again from the spine rising through the mind, you give it up just like a spark it's a gift taken from the lips, you live again make it, wave it alive make it, wave it alive",2015,Pop,47,2874213,74.0,"[""56ZTgzPBDge0OvCGgMO3OY""]","[""dream pop""]",True,-0.2119999999999999,0.9651,1.1770999999999998
1353,1353,25352,05dL7chWJaVjMJnGO1YCKk,Untouchable,Untouchable,"[""Tritonal"", ""Cash Cash""]",0.542,0.795,7,-3.131,1,0.0379,0.0664,2.89e-06,0.313,0.251,128.959,228837,we've been wondering in the dark a million miles apart going nowhere believe that even if were lost you know it won't be long 'til we get there u-u spinning around no control u-u burning down letting go we've been wondering in the dark when no matter where are just remember we rise and we fall we'll stay we'll stay untouchable yeah after it all we'll stay we'll stay untouchable (untouchable untouchable) (untouchable untouchable) (untouchable untouchable) (untouchable untouchable) time is slipping through our hands we're sinking in the sand to forever light surrender to the dark but we could make a spark here together u-u hanging on by a thread u-u we will climb back again time is slipping through our hands it's hard to understand but remember we rise and we fall we'll stay we'll stay untouchable yeah after it all we'll stay we'll stay untouchable (u-o u-o u-o u-o o-o) (u-o u-o u-o u-o o-o) we rise and we fall we'll stay we'll stay untouchable yeah after it all we'll stay we'll stay untouchable we'll stay we'll stay untouchable (u-o u-o u-o u-o o-o) we'll stay we'll stay untouchable we'll stay we'll stay untouchable,2015,Electronic,47,937117,56.0,"[""521qvhdobR0GzhvU6TFw76"", ""1LOB7jTeEV14pHai6EXSzF""]","[""edm"", ""progressive house"", ""progressive trance""]",True,-0.498,0.6871,1.1851
1354,1354,25365,4R4DIolXpiqaRikE93snFz,London Roads,FWA,"[""Lil Wayne""]",0.641,0.45,5,-8.443,0,0.369,0.0682,0.0,0.111,0.304,145.872,236559,"(weed and syrup, yeah) all i know is paper, i don't know these hoes i like mouth in my lap, and pussy on my nose and i'm bringin' home the bacon, it's fryin' on the stove you hoes can't drive me crazy, keep your eyes on the road got the money on my mind, and bodies on my nine and i swear everyday i'm on my ariana grind- de, i got that yay, i got that ladidadida and a kamikaze squad, and you chicken parmesan lord i'm a free man like i come from amistad know i come from hollygrove, turnin' o's to octagons i get money while i'm sleep, i dream that i'm in heaven i dreamed i saw lil beepsy, and smoked a gar with wessy all my niggas rest in peace, and my enemies rest pleasant so when my niggas creep they catch 'em when they least expect 'em momma told me if you run these streets, run these streets correctly well feet don't fail me now i never knew my feet to test me lord knows, i wear new clothes to the mall two hoes on my arm, fur boots when it's warm church shoes to play ball i'm spittin' this shit like bird food to a dog urkel to big carl, y'all don't hear me all i love is paper, i don't love these hoes boy that vest won't save you, neither will heroes lord he better hope you save him, better catch the holy ghost holy moly hockey mask like halloween like ovo lord all i know is strippers, all they know is poles all they sell is pussy, 'cause they been sold their soul boy you go 0 to 60, i go 1 and 2 zero's pedal to the metal, i call it rose gold lord all i know is paper, big fat money rolls look at how big my safe is, that bitch got double doors i was runnin' outta patience, 'til i heard ""all aboard"" they mad 'cause i be skatin' at home on marble floors lord knows i drive fast in my driveway i pop tags and throw 'em down and make the ground shake god damn, a pint of lean almost 5k i be spendin' 25k every 5 days i sent my girl on a spa day, 'cause hood just came with them chickens i don't want you in the house bae plus we need the kitchen, lord, trap house in abundance we got trap houses in london, y'all don't hear me hol' up, had to switch the flow up, had to pour up, roll some more up watch me go up, my doors go up, when i show up, why you show up? pick my bro up, pick a o up, hit the store up, get a soda get us 4 cups, split a 4 up, then we slow up, yeah you know us then we toast cups and we post up, don't approach us, we got toasters that's my slime like we ghost bust and we both bust, give no fucks take no stuff and take your stuff, then ho hunt for some choca i know a ho who'll rock the boat, but i row her, i'm noah lord i remember when i was no one lord when i couldn't find jack in no ones cards ms. cita i remember goin' in your gun drawer puttin' it to my chest and missin' my heart by centimetres oh lord i remember dyin' on her room floor and wakin' up in some police's arms he died recent, so i hope heaven made more room for him and i hope he see me, 'cause if he didn't save that lil boy there would be no weezy oh lord",2015,Hip-Hop,47,18306984,88.0,"[""55Aa2cqylxrFIXC767Z865""]","[""hip hop"", ""rap""]",True,-0.392,0.9453,1.3373
1355,1355,25393,7nQ9OZQI52vqOyVM7UDhVm,Get Better,Positive Songs For Negative People,"[""Frank Turner""]",0.478,0.867,7,-4.818,1,0.0332,0.0112,0.0,0.329,0.535,144.273,166827,"i got me a shovel and i'm digging a ditch and i'm going to fight for this four square feet of land like a mean old son of a bitch i got me a future i'm not stuck on the past i got no new tricks, yeah i'm up on bricks but me, i'm a machine and i was built to last i'm trying to get better because i haven't been my best she took a plain black marker, started writing on my chest she drew a line across the middle of my broken heart, and said: ""come on now, let's fix this mess"" we could get better because we're not dead yet they threw me a whirlwind and i spat back the sea i took a battering but i've got thicker skin and the best people i know looking out for me so i'm taking the high road my engines running high and fine may i always see the road rising up to meet me and my enemies defeated in the mirror behind i'm trying to get better because i haven't been my best she took a plain black marker, started writing on my chest she drew a line across the middle of my broken heart, and said: ""come on now, let's fix this mess"" we could get better because we're not dead yet it's just a knot in the small of your back you could work it out with your fingers it's just a tune that got stuck in your head you could work it out with your fingers it's just some numbers tangled up in your sums you could work it out with your fingers it's just a simple braille mission from the person you miss, a reminder you could always be a little bit better than this so try and get better and don't ever accept less take a plain black marker and write this on your chest draw a line underneath all of this unhappiness come on now, let's fix this mess we could get better because we're not dead yet we could get better because we're not dead yet",2015,Folk,47,386839,54.0,"[""27M9shmwhIjRo7WntpT9Rp""]","[""folk punk""]",True,0.07,0.9697,0.8996999999999999
